130	192.95	170.41	51.859	40.307	three	1
131	222.71	114.23	36.733	28.09	two	2
131	192.75	170.7	51.859	40.099	three	1
132	222.62	114.65	36.733	28.09	two	2
132	192.54	170.99	51.859	39.891	three	1
133	222.54	115.06	36.733	28.09	two	2
133	192.33	171.28	51.859	39.683	three	1
134	222.46	115.48	36.733	28.09	two	2
134	192.12	171.57	51.859	39.476	three	1
135	222.37	115.89	36.733	28.09	two	2
135	191.92	171.87	51.859	39.268	three	1
136	222.29	116.31	36.733	28.09	two	2
136	191.71	172.16	51.859	39.06	three	1
137	222.21	116.72	36.733	28.09	two	2
137	191.5	172.45	51.859	38.852	three	1
138	222.13	117.14	36.733	28.09	two	2
138	191.29	172.74	51.859	38.645	three	1
139	222.04	117.56	36.733	28.09	two	2
139	191.08	173.03	51.859	38.437	three	1
140	221.96	117.97	36.733	28.09	two	2
140	190.88	173.32	51.859	38.229	three	1
141	221.88	118.39	36.733	28.09	two	2
141	190.67	173.61	51.859	38.021	three	1
142	221.79	118.8	36.733	28.09	two	2
142	190.46	173.9	51.859	37.814	three	1
143	221.79	119.5	36.733	28.09	two	2
143	190.72	174.41	51.604	37.814	three	1
144	221.79	120.2	36.733	28.09	two	2
144	190.97	174.92	51.35	37.814	three	1
145	221.79	120.9	36.733	28.09	two	2
145	191.22	175.43	51.096	37.814	three	1
146	221.79	121.6	36.733	28.09	two	2
146	191.48	175.94	50.842	37.814	three	1
147	221.79	122.3	36.733	28.09	two	2
147	191.73	176.44	50.587	37.814	three	1
148	221.79	123	36.733	28.09	two	2
148	191.99	176.95	50.333	37.814	three	1
149	221.79	123.7	36.733	28.09	two	2
149	192.24	177.46	50.079	37.814	three	1
150	221.79	124.39	36.733	28.09	two	2
150	192.5	177.97	49.825	37.814	three	1
151	221.79	125.09	36.733	28.09	two	2
151	192.75	178.48	49.571	37.814	three	1
152	221.79	125.79	36.733	28.09	two	2
152	193	178.99	49.316	37.814	three	1
153	221.79	126.49	36.733	28.09	two	2
153	193.26	179.49	49.062	37.814	three	1
154	221.79	127.19	36.733	28.09	two	2
154	193.51	180	48.808	37.814	three	1
155	221.79	127.89	36.733	28.09	two	2
155	193.77	180.51	48.554	37.814	three	1
156	221.79	128.59	36.733	28.09	two	2
156	194.02	181.02	48.3	37.814	three	1
157	221.79	129.29	36.733	28.09	two	2
157	194.27	181.53	48.045	37.814	three	1
158	221.79	129.99	36.733	28.09	two	2
158	194.53	182.04	47.791	37.814	three	1
159	221.79	130.69	36.733	28.09	two	2
159	194.78	182.55	47.537	37.814	three	1
160	221.88	131.9	36.733	28.09	two	2
160	194.74	183.76	47.537	37.77	three	1
161	221.97	133.11	36.733	28.09	two	2
161	194.7	184.97	47.537	37.727	three	1
162	222.05	134.32	36.733	28.09	two	2
162	194.65	186.18	47.537	37.684	three	1
163	222.14	135.53	36.733	28.09	two	2
163	194.61	187.39	47.537	37.641	three	1
164	222.22	136.74	36.733	28.09	two	2
164	194.57	188.6	47.537	37.597	three	1
165	222.31	137.95	36.733	28.09	two	2
165	194.52	189.81	47.537	37.554	three	1
166	222.4	139.16	36.733	28.09	two	2
166	194.48	191.02	47.537	37.511	three	1
167	222.48	140.37	36.733	28.09	two	2
167	194.44	192.23	47.537	37.468	three	1
168	222.57	141.58	36.733	28.09	two	2
168	194.39	193.44	47.537	37.425	three	1
169	222.66	142.79	36.733	28.09	two	2
169	194.35	194.65	47.537	37.381	three	1
170	222.74	144	36.733	28.09	two	2
170	194.31	195.86	47.537	37.338	three	1
171	222.83	145.21	36.733	28.09	two	2
171	194.26	197.07	47.537	37.295	three	1
172	222.92	146.42	36.733	28.09	two	2
172	194.22	198.28	47.537	37.252	three	1
173	223	147.63	36.733	28.09	two	2
173	194.18	199.49	47.537	37.208	three	1
174	223.09	148.84	36.733	28.09	two	2
174	194.13	200.7	47.537	37.165	two	1
175	223.18	150.05	36.733	28.09	two	2
175	194.09	201.91	47.537	37.122	two	1
176	223.26	151.26	36.733	28.09	two	2
176	194.05	203.12	47.537	37.079	two	1
177	223.35	152.47	36.733	28.09	two	2
177	194.01	204.33	47.537	37.036	two	1
178	223.43	153.68	36.733	28.09	two	2
178	193.96	205.54	47.537	36.992	two	1
179	223.52	154.89	36.733	28.09	two	2
179	193.92	206.75	47.537	36.949	two	1
180	223.61	156.1	36.733	28.09	two	2
180	193.88	207.96	47.537	36.906	two	1
181	223.69	157.31	36.733	28.09	two	2
181	193.83	209.17	47.537	36.863	two	1
182	223.78	158.52	36.733	28.09	two	2
182	193.79	210.38	47.537	36.82	two	1
183	223.87	159.73	36.733	28.09	two	2
183	193.75	211.59	47.537	36.776	two	1
184	223.95	160.94	36.733	28.09	two	2
184	193.7	212.8	47.537	36.733	two	1
185	223.63	162.02	36.733	28.09	two	2
185	193.7	213.66	47.267	36.625	two	1
186	223.31	163.1	36.733	28.09	two	2
186	193.7	214.52	46.997	36.517	two	1
187	222.98	164.18	36.733	28.09	two	2
187	193.7	215.39	46.727	36.409	two	1
188	222.66	165.26	36.733	28.09	two	2
188	193.7	216.25	46.457	36.301	two	1
189	222.33	166.34	36.733	28.09	two	2
189	193.7	217.12	46.186	36.193	two	1
190	222.01	167.42	36.733	28.09	two	2
190	193.7	217.98	45.916	36.085	two	1
191	221.68	168.5	36.733	28.09	two	2
191	193.7	218.85	45.646	35.977	two	1
192	221.36	169.58	36.733	28.09	two	2
192	193.7	219.71	45.376	35.869	two	1
193	221.04	170.66	36.733	28.09	two	2
193	193.7	220.57	45.106	35.761	two	1
194	220.71	171.74	36.733	28.09	two	2
194	193.7	221.44	44.836	35.653	two	1
195	220.39	172.82	36.733	28.09	two	2
195	193.7	222.3	44.566	35.545	two	1
196	220.06	173.9	36.733	28.09	two	2
196	193.7	223.17	44.296	35.437	two	1
197	219.74	174.98	36.733	28.09	two	2
197	193.7	224.03	44.026	35.329	two	1
198	219.42	176.06	36.733	28.09	two	2
198	193.7	224.9	43.756	35.221	two	1
199	219.09	177.14	36.733	28.09	two	2
199	193.7	225.76	43.486	35.113	two	1
200	218.77	178.22	36.733	28.09	two	2
200	193.7	226.62	43.215	35.005	two	1
201	218.44	179.3	36.733	28.09	two	2
201	193.7	227.49	42.945	34.896	two	1
202	218.12	180.38	36.733	28.09	two	2
202	193.7	228.35	42.675	34.788	two	1
203	217.8	181.46	36.733	28.09	two	2
203	193.7	229.22	42.405	34.68	two	1
204	217.47	182.55	36.733	28.09	two	2
204	193.7	230.08	42.135	34.572	two	1
205	217.14	183	36.733	28.09	two	2
205	193.51	230.44	42.135	34.572	two	1
206	216.82	183.46	36.733	28.09	two	2
206	193.31	230.8	42.135	34.572	two	1
207	216.49	183.92	36.733	28.09	two	2
207	193.11	231.16	42.135	34.572	two	1
208	216.16	184.38	36.733	28.09	two	2
208	192.92	231.52	42.135	34.572	two	1
209	215.83	184.84	36.733	28.09	two	2
209	192.72	231.88	42.135	34.572	two	1
210	215.51	185.3	36.733	28.09	two	2
210	192.52	232.24	42.135	34.572	two	1
211	215.18	185.75	36.733	28.09	two	2
211	192.33	232.6	42.135	34.572	two	1
212	214.85	186.21	36.733	28.09	two	2
212	192.13	232.96	42.135	34.572	two	1
213	214.52	186.67	36.733	28.09	two	2
213	191.93	233.32	42.135	34.572	two	1
214	214.2	187.13	36.733	28.09	two	2
214	191.74	233.68	42.135	34.572	two	1
215	213.87	187.59	36.733	28.09	two	2
215	191.54	234.04	42.135	34.572	two	1
216	213.54	188.05	36.733	28.09	two	2
216	191.35	234.4	42.135	34.572	two	1
217	213.21	188.5	36.733	28.09	two	2
217	191.15	234.76	42.135	34.572	two	1
218	212.89	188.96	36.733	28.09	two	2
218	190.95	235.12	42.135	34.572	two	1
219	212.56	189.42	36.733	28.09	two	2
219	190.76	235.48	42.135	34.572	two	1
220	212.23	189.88	36.733	28.09	two	2
220	190.56	235.84	42.135	34.572	two	1
221	211.91	190.34	36.733	28.09	two	2
221	190.36	236.2	42.135	34.572	two	1
222	211.58	190.8	36.733	28.09	two	2
222	190.17	236.56	42.135	34.572	two	1
223	211.25	191.25	36.733	28.09	two	2
223	189.97	236.92	42.135	34.572	two	1
224	210.92	191.71	36.733	28.09	two	2
224	189.77	237.28	42.135	34.572	two	1
225	210.6	192.17	36.733	28.09	two	2
225	189.58	237.64	42.135	34.572	two	1
226	210.27	192.63	36.733	28.09	two	2
226	189.38	238	42.135	34.572	two	1
227	209.94	193.09	36.733	28.09	two	2
227	189.18	238.36	42.135	34.572	two	1
228	209.61	193.55	36.733	28.09	two	2
228	188.99	238.73	42.135	34.572	two	1
229	209.29	194	36.733	28.09	two	2
229	188.79	239.09	42.135	34.572	two	1
230	208.96	194.46	36.733	28.09	two	2
230	188.6	239.45	42.135	34.572	two	1
231	208.63	194.92	36.733	28.09	two	2
231	188.4	239.81	42.135	34.572	two	1
232	208.3	195.38	36.733	28.09	two	2
232	188.2	240.17	42.135	34.572	two	1
233	207.98	195.84	36.733	28.09	two	2
233	188.01	240.53	42.135	34.572	two	1
234	207.65	196.3	36.733	28.09	two	2
234	187.81	240.89	42.135	34.572	two	1
235	207.32	196.75	36.733	28.09	two	2
235	187.61	241.25	42.135	34.572	two	1
236	206.99	197.21	36.733	28.09	two	2
236	187.42	241.61	42.135	34.572	two	1
237	206.67	197.67	36.733	28.09	two	2
237	187.22	241.97	42.135	34.572	two	1
238	206.26	198.26	36.733	28.09	two	2
238	187.09	242.28	42.135	34.572	two	1
239	205.86	198.84	36.733	28.09	two	2
239	186.95	242.6	42.135	34.572	two	1
240	205.45	199.43	36.733	28.09	two	2
240	186.82	242.91	42.135	34.572	two	1
241	205.05	200.01	36.733	28.09	two	2
241	186.68	243.23	42.135	34.572	two	1
242	204.64	200.6	36.733	28.09	two	2
242	186.55	243.54	42.135	34.572	two	1
243	204.24	201.18	36.733	28.09	two	2
243	186.41	243.86	42.135	34.572	two	1
244	203.83	201.77	36.733	28.09	two	2
244	186.27	244.17	42.135	34.572	two	1
245	203.43	202.35	36.733	28.09	two	2
245	186.14	244.49	42.135	34.572	two	1
246	203.02	202.94	36.733	28.09	two	2
246	186	244.8	42.135	34.572	two	1
247	202.62	203.52	36.733	28.09	two	2
247	185.87	245.12	42.135	34.572	two	1
248	202.21	204.11	36.733	28.09	two	2
248	185.73	245.43	42.135	34.572	two	1
249	201.81	204.69	36.733	28.09	two	2
249	185.6	245.75	42.135	34.572	two	1
250	201.4	205.28	36.733	28.09	two	2
250	185.46	246.06	42.135	34.572	two	1
251	201	205.86	36.733	28.09	two	2
251	185.33	246.38	42.135	34.572	two	1
252	200.59	206.45	36.733	28.09	two	2
252	185.19	246.69	42.135	34.572	two	1
253	200.18	207.03	36.733	28.09	two	2
253	185.06	247.01	42.135	34.572	two	1
254	199.78	207.62	36.733	28.09	two	2
254	184.92	247.32	42.135	34.572	two	1
255	199.37	208.2	36.733	28.09	two	2
255	184.79	247.64	42.135	34.572	two	1
256	198.97	208.79	36.733	28.09	two	2
256	184.65	247.95	42.135	34.572	two	1
257	198.56	209.37	36.733	28.09	two	2
257	184.52	248.27	42.135	34.572	two	1
258	198.16	209.96	36.733	28.09	two	2
258	184.38	248.58	42.135	34.572	two	1
259	197.75	210.55	36.733	28.09	two	2
259	184.25	248.9	42.135	34.572	two	1
260	197.35	211.13	36.733	28.09	two	2
260	184.11	249.21	42.135	34.572	two	1
261	196.94	211.72	36.733	28.09	two	2
261	183.98	249.53	42.135	34.572	two	1
262	196.22	212.01	36.733	28.09	two	2
262	183.62	249.69	42.135	34.572	two	1
263	195.5	212.3	36.733	28.09	two	2
263	183.26	249.86	42.135	34.572	two	1
264	194.78	212.6	36.733	28.09	two	2
264	182.9	250.02	42.135	34.572	two	1
265	194.06	212.89	36.733	28.09	two	2
265	182.54	250.18	42.135	34.572	two	1
266	193.34	213.19	36.733	28.09	two	2
266	182.18	250.35	42.135	34.572	two	1
267	192.62	213.48	36.733	28.09	two	2
267	181.82	250.51	42.135	34.572	two	1
268	191.9	213.78	36.733	28.09	two	2
268	181.46	250.67	42.135	34.572	two	1
269	191.18	214.07	36.733	28.09	two	2
269	181.1	250.84	42.135	34.572	two	1
270	190.46	214.37	36.733	28.09	two	2
270	180.74	251	42.135	34.572	two	1
271	189.74	214.66	36.733	28.09	two	2
271	180.38	251.17	42.135	34.572	two	1
272	189.02	214.96	36.733	28.09	two	2
272	180.02	251.33	42.135	34.572	two	1
273	188.3	215.25	36.733	28.09	two	2
273	179.66	251.49	42.135	34.572	two	1
274	187.58	215.55	36.733	28.09	two	2
274	179.3	251.66	42.135	34.572	two	1
275	186.86	215.84	36.733	28.09	two	2
275	178.94	251.82	42.135	34.572	two	1
276	186.14	216.14	36.733	28.09	two	2
276	178.58	251.98	42.135	34.572	two	1
277	185.42	216.43	36.733	28.09	two	2
277	178.22	252.15	42.135	34.572	two	1
278	184.7	216.72	36.733	28.09	two	2
278	177.86	252.31	42.135	34.572	two	1
279	183.98	217.02	36.733	28.09	two	2
279	177.5	252.48	42.135	34.572	two	1
280	183.26	217.31	36.733	28.09	two	2
280	177.14	252.64	42.135	34.572	two	1
281	182.54	217.61	36.733	28.09	two	2
281	176.78	252.8	42.135	34.572	two	1
282	181.82	217.9	36.733	28.09	two	2
282	176.42	252.97	42.135	34.572	two	1
283	181.1	218.2	36.733	28.09	two	2
283	176.06	253.13	42.135	34.572	two	1
284	180.38	218.49	36.733	28.09	two	2
284	175.7	253.29	42.135	34.572	two	1
285	179.66	218.79	36.733	28.09	two	2
285	175.34	253.46	42.135	34.572	two	1
286	178.94	219.08	36.733	28.09	two	2
286	174.98	253.62	42.135	34.572	two	1
287	178.22	219.38	36.733	28.09	two	2
287	174.62	253.79	42.135	34.572	two	1
288	177.5	219.67	36.733	28.09	two	2
288	174.26	253.95	42.135	34.572	two	1
289	176.78	219.97	36.733	28.09	two	2
289	173.9	254.11	42.135	34.572	two	1
290	176.06	220.26	36.733	28.09	two	2
290	173.54	254.28	42.135	34.572	two	1
291	175.34	220.55	36.733	28.09	two	2
291	173.18	254.44	42.135	34.572	two	1
292	174.62	220.85	36.733	28.09	two	2
292	172.82	254.6	42.135	34.572	two	1
293	173.9	221.14	36.733	28.09	two	2
293	172.45	254.77	42.135	34.572	two	1
294	173.18	221.44	36.733	28.09	two	2
294	172.09	254.93	42.135	34.572	two	1
295	172.72	221.52	36.733	28.09	two	2
295	171.89	254.72	42.135	34.572	two	1
296	172.26	221.61	36.733	28.09	two	2
296	171.68	254.52	42.135	34.572	two	1
297	171.8	221.69	36.733	28.09	two	2
297	171.47	254.31	42.135	34.572	two	1
298	171.35	221.77	36.733	28.09	two	2
298	171.26	254.1	42.135	34.572	two	1
299	170.89	221.85	36.733	28.09	two	2
299	171.06	253.89	42.135	34.572	two	1
300	170.43	221.94	36.733	28.09	two	2
300	170.85	253.68	42.135	34.572	two	1
301	169.98	222.02	36.733	28.09	two	2
301	170.64	253.48	42.135	34.572	two	1
302	169.52	222.1	36.733	28.09	two	2
302	170.43	253.27	42.135	34.572	two	1
303	169.06	222.19	36.733	28.09	two	2
303	170.22	253.06	42.135	34.572	two	1
304	168.6	222.27	36.733	28.09	two	2
304	170.02	252.85	42.135	34.572	two	1
305	168.15	222.35	36.733	28.09	two	2
305	169.81	252.65	42.135	34.572	two	1
306	167.69	222.44	36.733	28.09	two	2
306	169.6	252.44	42.135	34.572	two	1
307	167.23	222.52	36.733	28.09	two	2
307	169.39	252.23	42.135	34.572	two	1
308	166.78	222.6	36.733	28.09	two	2
308	169.19	252.02	42.135	34.572	two	1
309	166.32	222.69	36.733	28.09	two	2
309	168.98	251.81	42.135	34.572	two	1
310	165.86	222.77	36.733	28.09	two	2
310	168.77	251.61	42.135	34.572	two	1
311	165.4	222.85	36.733	28.09	two	2
311	168.56	251.4	42.135	34.572	two	1
312	164.95	222.93	36.733	28.09	two	2
312	168.36	251.19	42.135	34.572	two	1
313	164.49	223.02	36.733	28.09	two	2
313	168.15	250.98	42.135	34.572	two	1
314	164.03	223.1	36.733	28.09	two	2
314	167.94	250.78	42.135	34.572	two	1
315	163.58	223.18	36.733	28.09	two	2
315	167.73	250.57	42.135	34.572	two	1
316	163.12	223.27	36.733	28.09	two	2
316	167.52	250.36	42.135	34.572	two	1
317	162.66	223.35	36.733	28.09	two	2
317	167.32	250.15	42.135	34.572	two	1
318	162.21	223.43	36.733	28.09	two	2
318	167.11	249.94	42.135	34.572	two	1
319	161.75	223.52	36.733	28.09	two	2
